acc_sum,block_c,block_dur,condition,correct,correct_response,countdown,datetime,endtime,project,response,response_time,response_time_test1_response,response_time_test2_response,row_sel,same,session_number,start_end,starttime,stim1,stim2,subject_id,task,task_vers,time_test1,time_test2,trial
0,1,0.0,prac,0,m,30000.0,Thu Sep 05 2024 15:04:34 GMT-0500 (Central Daylight Time),36039.89999997616,O,z,1652,,,6,no,1,3178.5999999046326,32861.300000071526,practrial6.png,practrial6b.png,7001,PC,A,,,1
1,1,0.0,prac,1,z,30000.0,Thu Sep 05 2024 15:04:34 GMT-0500 (Central Daylight Time),39022.39999997616,O,z,1446,,,1,yes,1,2978.5999999046326,36043.800000071526,practrial1.png,practrial1.png,7001,PC,A,,,2
2,1,0.0,prac,1,m,30000.0,Thu Sep 05 2024 15:04:34 GMT-0500 (Central Daylight Time),42088.200000047684,O,m,1544,,,4,no,1,3061.7000000476837,39026.5,practrial4.png,practrial4b.png,7001,PC,A,,,3
3,1,0.0,prac,1,m,30000.0,Thu Sep 05 2024 15:04:34 GMT-0500 (Central Daylight Time),44703.89999997616,O,m,1085,,,2,no,1,2611.7999999523163,42092.10000002384,practrial2.png,practrial2b.png,7001,PC,A,,,4
4,1,0.0,prac,1,z,30000.0,Thu Sep 05 2024 15:04:34 GMT-0500 (Central Daylight Time),46969.700000047684,O,z,742,,,3,yes,1,2262.0,44707.700000047684,practrial3.png,practrial3.png,7001,PC,A,,,5
5,1,0.0,prac,1,z,30000.0,Thu Sep 05 2024 15:04:34 GMT-0500 (Central Daylight Time),49585.800000071526,O,z,1092,,,5,yes,1,2612.100000023842,46973.700000047684,practrial5.png,practrial5.png,7001,PC,A,,,6
1,1,1.0499999523162842,test,1,z,28950.000047683716,Thu Sep 05 2024 15:04:34 GMT-0500 (Central Daylight Time),61765.300000071526,O,z,1044,1044,,1,yes,1,1047.9000000953674,60717.39999997616,test1trial1.png,test1trial1.png,7001,PC,A,58834,,1
2,1,1.9170000553131104,test,1,m,28082.99994468689,Thu Sep 05 2024 15:04:34 GMT-0500 (Central Daylight Time),62631.700000047684,O,m,849,849,,2,no,1,863.5,61768.200000047684,test1trial2.png,test1trial2b.png,7001,PC,A,59885,,2
3,1,2.999000072479248,test,1,z,27000.999927520752,Thu Sep 05 2024 15:04:34 GMT-0500 (Central Daylight Time),63714.5,O,z,1071,1071,,3,yes,1,1080.0,62634.5,test1trial3.png,test1trial3.png,7001,PC,A,60751,,3
4,1,3.8989999294281006,test,1,m,26101.0000705719,Thu Sep 05 2024 15:04:34 GMT-0500 (Central Daylight Time),64614.5,O,m,892,892,,4,no,1,897.3999999761581,63717.10000002384,test1trial4.png,test1trial4b.png,7001,PC,A,61834,,4
5,1,4.881999969482422,test,1,z,25118.000030517578,Thu Sep 05 2024 15:04:34 GMT-0500 (Central Daylight Time),65597.30000007153,O,z,968,968,,5,yes,1,980.3000000715256,64617.0,test1trial5.png,test1trial5.png,7001,PC,A,62734,,5
6,1,5.914999961853027,test,1,m,24085.000038146973,Thu Sep 05 2024 15:04:34 GMT-0500 (Central Daylight Time),66630.20000004768,O,m,1017,1017,,6,no,1,1030.1000000238419,65600.10000002384,test1trial6.png,test1trial6b.png,7001,PC,A,63717,,6
7,1,6.7820000648498535,test,1,z,23217.999935150146,Thu Sep 05 2024 15:04:34 GMT-0500 (Central Daylight Time),67496.70000004768,O,z,848,848,,7,yes,1,863.5,66633.20000004768,test1trial7.png,test1trial7.png,7001,PC,A,64750,,7
7,1,7.680999994277954,test,0,m,22319.000005722046,Thu Sep 05 2024 15:04:34 GMT-0500 (Central Daylight Time),68396.30000007153,O,z,894,894,,8,no,1,897.0,67499.30000007153,test1trial8.png,test1trial8b.png,7001,PC,A,65616,,8
8,1,8.530999898910522,test,1,z,21469.000101089478,Thu Sep 05 2024 15:04:34 GMT-0500 (Central Daylight Time),69246.0,O,z,842,842,,9,yes,1,846.6999999284744,68399.30000007153,test1trial9.png,test1trial9.png,7001,PC,A,66516,,9
9,1,9.29800009727478,test,1,m,20701.99990272522,Thu Sep 05 2024 15:04:34 GMT-0500 (Central Daylight Time),70012.70000004768,O,m,752,752,,10,no,1,763.5,69249.20000004768,test1trial10.png,test1trial10b.png,7001,PC,A,67366,,10
10,1,10.246999979019165,test,1,z,19753.000020980835,Thu Sep 05 2024 15:04:34 GMT-0500 (Central Daylight Time),70962.39999997616,O,z,931,931,,11,yes,1,946.6999999284744,70015.70000004768,test1trial11.png,test1trial11.png,7001,PC,A,68132,,11
10,1,11.096999883651733,test,0,m,18903.000116348267,Thu Sep 05 2024 15:04:34 GMT-0500 (Central Daylight Time),71812.0,O,z,836,836,,12,no,1,846.6999999284744,70965.30000007153,test1trial12.png,test1trial12b.png,7001,PC,A,69082,,12
11,1,12.130000114440918,test,1,m,17869.999885559082,Thu Sep 05 2024 15:04:34 GMT-0500 (Central Daylight Time),72845.20000004768,O,m,1026,1026,,13,no,1,1030.2000000476837,71815.0,test1trial13.png,test1trial13b.png,7001,PC,A,69932,,13
12,1,13.263000011444092,test,1,m,16736.99998855591,Thu Sep 05 2024 15:04:34 GMT-0500 (Central Daylight Time),73978.20000004768,O,m,1113,1113,,14,no,1,1130.2000000476837,72848.0,test1trial14.png,test1trial14b.png,7001,PC,A,70965,,14
13,1,14.296000003814697,test,1,z,15703.999996185303,Thu Sep 05 2024 15:04:34 GMT-0500 (Central Daylight Time),75011.10000002384,O,z,1020,1020,,15,yes,1,1030.1000000238419,73981.0,test1trial15.png,test1trial15.png,7001,PC,A,72097,,15
14,1,15.244999885559082,test,1,m,14755.000114440918,Thu Sep 05 2024 15:04:34 GMT-0500 (Central Daylight Time),75960.60000002384,O,m,939,939,,16,no,1,946.6000000238419,75014.0,test1trial16.png,test1trial16b.png,7001,PC,A,73131,,16
15,1,16.180999994277954,test,1,z,13819.000005722046,Thu Sep 05 2024 15:04:34 GMT-0500 (Central Daylight Time),76896.30000007153,O,z,926,926,,17,yes,1,933.2000000476837,75963.10000002384,test1trial17.png,test1trial17.png,7001,PC,A,74080,,17
16,1,17.144999980926514,test,1,m,12855.000019073486,Thu Sep 05 2024 15:04:34 GMT-0500 (Central Daylight Time),77860.20000004768,O,m,958,958,,18,no,1,960.8000000715256,76899.39999997616,test1trial18.png,test1trial18b.png,7001,PC,A,75016,,18
17,1,18.444999933242798,test,1,m,11555.000066757202,Thu Sep 05 2024 15:04:34 GMT-0500 (Central Daylight Time),79159.80000007153,O,m,1282,1282,,19,no,1,1296.8000000715256,77863.0,test1trial19.png,test1trial19b.png,7001,PC,A,75980,,19
18,1,19.57800006866455,test,1,z,10421.99993133545,Thu Sep 05 2024 15:04:34 GMT-0500 (Central Daylight Time),80292.70000004768,O,z,1119,1119,,20,yes,1,1130.3000000715256,79162.39999997616,test1trial20.png,test1trial20.png,7001,PC,A,77279,,20
19,1,20.611000061035156,test,1,z,9388.999938964844,Thu Sep 05 2024 15:04:34 GMT-0500 (Central Daylight Time),81325.60000002384,O,z,1018,1018,,21,yes,1,1030.0,80295.60000002384,test1trial21.png,test1trial21.png,7001,PC,A,78412,,21
20,1,22.377000093460083,test,1,z,7622.999906539917,Thu Sep 05 2024 15:04:34 GMT-0500 (Central Daylight Time),83091.70000004768,O,z,1753,1753,,22,yes,1,1763.2000000476837,81328.5,test1trial22.png,test1trial22.png,7001,PC,A,79445,,22
21,1,23.276999950408936,test,1,z,6723.000049591064,Thu Sep 05 2024 15:04:34 GMT-0500 (Central Daylight Time),83991.70000004768,O,z,883,883,,23,yes,1,896.8999999761581,83094.80000007153,test1trial23.png,test1trial23.png,7001,PC,A,81211,,23
22,1,24.14299988746643,test,1,z,5857.000112533569,Thu Sep 05 2024 15:04:34 GMT-0500 (Central Daylight Time),84858.0,O,z,847,847,,24,yes,1,863.1999999284744,83994.80000007153,test1trial24.png,test1trial24.png,7001,PC,A,82111,,24
23,1,25.092000007629395,test,1,m,4907.9999923706055,Thu Sep 05 2024 15:04:34 GMT-0500 (Central Daylight Time),85807.60000002384,O,m,940,940,,25,no,1,946.2999999523163,84861.30000007153,test1trial25.png,test1trial25b.png,7001,PC,A,82978,,25
24,1,25.95900011062622,test,1,m,4040.9998893737793,Thu Sep 05 2024 15:04:34 GMT-0500 (Central Daylight Time),86674.0,O,m,855,855,,26,no,1,863.7999999523163,85810.20000004768,test1trial26.png,test1trial26b.png,7001,PC,A,83927,,26
24,1,26.825000047683716,test,0,m,3174.999952316284,Thu Sep 05 2024 15:04:34 GMT-0500 (Central Daylight Time),87540.60000002384,O,z,861,861,,27,no,1,864.0,86676.60000002384,practrial6.png,practrial6b.png,7001,PC,A,84793,,27
24,1,27.674999952316284,test,0,z,2325.000047683716,Thu Sep 05 2024 15:04:34 GMT-0500 (Central Daylight Time),88390.20000004768,O,m,834,834,,28,yes,1,846.8000000715256,87543.39999997616,practrial1.png,practrial1.png,7001,PC,A,85660,,28
25,1,28.94099998474121,test,1,m,1059.000015258789,Thu Sep 05 2024 15:04:34 GMT-0500 (Central Daylight Time),89656.39999997616,O,m,1248,1248,,29,no,1,1263.5,88392.89999997616,practrial2.png,practrial2b.png,7001,PC,A,86510,,29
