acc_sum,block_c,block_dur,condition,correct,correct_response,countdown,datetime,endtime,project,response,response_time,response_time_test1_response,response_time_test2_response,row_sel,same,session_number,start_end,starttime,stim1,stim2,subject_id,task,task_vers,time_test1,time_test2,trial
1,1,0.0,prac,1,z,30000.0,Wed Aug 28 2024 13:35:21 GMT-0500 (Central Daylight Time),76656.80000001192,O,z,1847,,,5,yes,1,3369.100000023842,73287.69999998808,practrial5.png,practrial5.png,9999,PC,C,,,1
2,1,0.0,prac,1,m,30000.0,Wed Aug 28 2024 13:35:21 GMT-0500 (Central Daylight Time),79089.5,O,m,891,,,2,no,1,2414.300000011921,76675.19999998808,practrial2.png,practrial2b.png,9999,PC,C,,,2
3,1,0.0,prac,1,z,30000.0,Wed Aug 28 2024 13:35:21 GMT-0500 (Central Daylight Time),81305.19999998808,O,z,670,,,3,yes,1,2199.100000023842,79106.09999996424,practrial3.png,practrial3.png,9999,PC,C,,,3
4,1,0.0,prac,1,m,30000.0,Wed Aug 28 2024 13:35:21 GMT-0500 (Central Daylight Time),83837.69999998808,O,m,982,,,4,no,1,2516.199999988079,81321.5,practrial4.png,practrial4b.png,9999,PC,C,,,4
5,1,0.0,prac,1,m,30000.0,Wed Aug 28 2024 13:35:21 GMT-0500 (Central Daylight Time),86253.39999997616,O,m,873,,,6,no,1,2398.300000011921,83855.09999996424,practrial6.png,practrial6b.png,9999,PC,C,,,5
6,1,0.0,prac,1,z,30000.0,Wed Aug 28 2024 13:35:21 GMT-0500 (Central Daylight Time),88502.89999997616,O,z,714,,,1,yes,1,2232.599999964237,86270.30000001192,practrial1.png,practrial1.png,9999,PC,C,,,6
0,1,1.7160000801086426,test,0,z,28283.999919891357,Wed Aug 28 2024 13:35:21 GMT-0500 (Central Daylight Time),112162.09999996424,O,m,1685,1685,,1,yes,1,1694.8999999761581,110467.19999998808,test1trial1.png,test1trial1.png,9999,PC,C,107586,,1
1,1,2.931999921798706,test,1,m,27068.000078201294,Wed Aug 28 2024 13:35:21 GMT-0500 (Central Daylight Time),113378.5,O,m,1185,1185,,2,no,1,1204.800000011921,112173.69999998808,test1trial2.png,test1trial2b.png,9999,PC,C,109293,,2
2,1,3.8980000019073486,test,1,z,26101.99999809265,Wed Aug 28 2024 13:35:21 GMT-0500 (Central Daylight Time),114344.39999997616,O,z,937,937,,3,yes,1,954.0999999642372,113390.30000001192,test1trial3.png,test1trial3.png,9999,PC,C,110509,,3
3,1,4.765000104904175,test,1,m,25234.999895095825,Wed Aug 28 2024 13:35:21 GMT-0500 (Central Daylight Time),115211.09999996424,O,m,851,851,,4,no,1,856.0,114355.09999996424,test1trial4.png,test1trial4b.png,9999,PC,C,111475,,4
4,1,5.564000129699707,test,1,z,24435.999870300293,Wed Aug 28 2024 13:35:21 GMT-0500 (Central Daylight Time),116010.39999997616,O,z,777,777,,5,yes,1,788.5,115221.89999997616,test1trial5.png,test1trial5.png,9999,PC,C,112341,,5
